timestamp,pm25,pm10,no2,co,temperature,humidity,wind_speed,daily_vehicle_count,peak_hour_density,green_cover_percentage,urban_density,production_index,emission_levels,industrial_activity_index,energy_price_index,season_type,pollen_level,industrial_consumption,power_demand,incident_count,severity_index,violation_index,compliance_score,aqi
2024-04-24,35.45549540899408,38.906372419465,41.46966603045509,0.7147805140920331,33.93440946575903,86.01530864212953,11.30942855395176,3368,4.997947634235924,38.75560539487225,3040.670659662501,87.05537970106755,255.58477786421187,167.15877429389258,91.9136174442055,autumn,9.503070137361812,405.2600230982245,666.4541475377149,3,0.044993286416278866,84.2371333818322,61.50912873699883,47.94489997767178
2024-04-25,35.67663137948074,131.4779464582641,56.63752180582892,1.435041172654851,23.06749944438799,36.84848982827535,12.07360165262158,6789,2.3258802587677745,20.90339759368939,7030.292840268101,107.27910608960332,275.6909469911272,103.17224918160312,61.32996043982677,autumn,2.9993848979806357,420.89967169404565,968.1744579062597,3,1.2890543701166879,76.06065813900618,48.118815147510254,68.2255453689631
2024-04-26,52.59391401433528,120.63085548478143,91.11485054163195,1.5637618501359172,34.53502648525065,28.505096341064267,0.2700983340068175,1436,1.4921979561009788,54.58489237788281,5214.971673404321,85.279577298832,181.22499668145957,153.4966673409444,67.19125577271043,winter,0.19167887524977778,254.04244919596817,728.2686644113021,4,2.034113236992325,16.821109243354158,45.95022665703175,83.72963130101508
2024-04-27,83.4659004285133,160.39552216432847,64.30260961182924,1.5341982780269656,13.606271661118253,33.82293429019561,14.442155356110389,3828,3.9311729801399884,60.87567302580091,7961.974676783985,82.26473218065387,162.79829786268093,103.76977249148528,104.73246843394861,summer,4.319893714634409,267.15359864704385,618.1675632540808,7,2.300320583737809,83.35741096457367,36.25097313221236,109.4274271434159
2024-04-28,70.4723026098962,137.61136700862173,16.105313867294587,0.41041972601483623,26.334672938825488,82.08474301464886,10.900064881054849,2556,2.9411195155819523,42.735110960148866,2110.6073368503676,112.81929296923836,132.59786841640414,180.80678171160224,66.45992736995747,winter,0.3301193590032725,117.80361571046853,218.87357422463668,9,1.48839379281186,19.510882002421003,58.66463277749251,80.97488538515739
2024-04-29,50.772079627725866,148.55694886157576,94.28405174328013,2.218159984049875,10.172759814943648,65.20675688586442,4.571266430792,8570,1.1732065228712865,68.90244055126848,6636.901164905756,106.75761668401752,197.30365358696386,132.07245244599576,56.387976743090285,winter,9.539367525264087,215.65468736750438,530.9863180642639,3,0.16473934122764988,89.2611328044147,62.43726979236103,106.21057135984316
2024-04-30,95.65940526113313,65.12553161140903,64.6322650417847,0.8108800979540238,19.73757489700811,40.01347524674121,12.440919972882703,8480,2.213103565223896,37.02871428823572,3506.2365603479707,84.10118426057355,163.56959919745563,156.2429374117921,81.73888500278852,spring,2.0991804574805153,280.514070871056,439.39873540812835,4,2.9506370296327105,45.864989808107595,65.32895409013626,86.68929875034178
2024-05-01,29.529140491285858,48.39032700475565,36.81603339242318,0.4978843189504496,20.993846046141936,77.11628572780322,4.222817976223949,1182,2.365113719927045,40.802092613494935,8676.837957975324,81.74696232029942,162.8913966513938,127.94453073189027,72.03190986219676,winter,7.889270239488795,146.79321855410302,798.4845343099914,3,2.6207733384737795,67.69767523110285,7.036810790602932,39.12269002237148
2024-05-02,50.90025079493054,140.09836026253734,18.230846903021792,2.2441205836986478,21.885180748277662,80.29589974544052,13.09130759349192,8190,3.8922336525614836,69.35306523746502,9355.451550726768,129.48782067046673,284.23196593278476,178.25001443802935,101.53051879943767,autumn,7.745720831743649,281.3069843020086,366.62214012283664,5,1.4150031771453886,49.724084788064346,63.103417571204886,96.07822968670163
2024-05-03,61.29065806111684,149.09355828276225,80.43239298067812,2.3979984459284327,30.864016200695865,79.25600370831947,1.6887058561790553,7687,0.5930211600135701,23.892906157902928,9967.584643111499,81.5010666074536,296.0078785697825,188.65025266419025,60.23670845832093,autumn,2.1772889968293354,441.2703249031201,364.17606983525747,2,0.18987983784803264,9.399092941660204,95.32371787812328,98.92362052402416
2024-05-04,73.84979779038503,178.48082272010774,63.90691181320879,2.1828935197105364,21.65674303811037,84.32485735476881,10.555289661911937,6565,1.7105884105923972,66.55275638061431,8164.06662184555,102.22641265250797,249.12109733239518,139.8642494213064,125.17707876829782,spring,6.212265304801673,332.5284078900213,351.61523458990143,7,4.972970936109701,29.07223076206651,54.09862355280837,117.68937020623073
2024-05-05,119.9246345950219,86.01882830582824,55.67880373775054,2.0618869718672195,23.460808678675917,37.65687141213531,8.110477149673654,8241,2.829183355919849,12.570253307146794,7783.606633852041,105.23095123038478,239.18952256173208,186.29223935109889,140.62335194351385,spring,0.48078968486450213,131.57194201536493,300.49249052498874,5,2.4099309341320296,98.3731853997006,71.52670825092443,97.05930795632086
2024-05-06,37.95432950217037,79.52289372684531,89.91979538984097,1.7070565554697499,17.126323926229823,72.85293501223947,1.448017052931612,8651,1.709810341037795,36.783213415791685,2939.5068298079595,85.86400739002225,220.13954044477535,126.70750074563324,124.34351739561944,spring,4.835745857038675,176.66852753210975,448.80560293670993,9,3.7800212088703855,96.07147516698174,55.67323077592178,67.9451288647379
2024-05-07,81.99282137790563,144.22607371871948,79.91673506633042,1.4669719524010203,21.197553748880203,52.2377648091898,3.6284074238825847,6575,3.327953213385495,14.200210727983947,4024.063530910979,88.45308892198581,91.51871308337843,153.46609230755237,103.28270374013943,spring,0.14647127272486737,289.8177400634225,908.7376915547401,4,2.2615701752566775,32.04868976555473,85.47406185919787,95.65552515759411
2024-05-08,92.93803964068594,74.52856644048285,19.40911357461136,0.4000695477962433,16.818088817894544,78.9398987023043,0.18606054415972184,2589,2.6684036567357747,53.75408457481858,5191.142875860516,97.59025032051763,64.77645521891363,185.8761429838704,136.0667821788885,spring,9.211438801808418,244.59485992872482,819.942777844764,1,0.2158514543147072,99.62968042452258,92.95830945975689,57.383985305869764
2024-05-09,16.50305778079968,168.92117209657036,34.61359644057708,1.139442390062607,12.19587771305331,70.99434740131292,7.031519481967587,9851,2.1276961468681126,46.504536152801066,7960.429430040247,118.08379381068313,222.68157877831578,132.58813426157903,119.49183797815076,winter,9.760860241995717,243.4908078184395,788.2009730454348,9,1.5480037254275003,84.55511954968996,18.421989929635927,72.52658451266399
2024-05-10,95.05627926620137,157.3460402948819,28.606468282374244,1.057183589128322,28.103457801441337,74.35132125498072,4.518978911400006,1159,4.771438820917305,52.39805580805579,9234.692785701718,105.35412120301334,232.19655556414398,195.40422650780857,51.05511224501898,spring,2.222827666385853,311.70697925743605,837.8694445199701,9,1.600550705029506,61.09594994322547,43.68600365571266,95.36504916839199
2024-05-11,33.87337731622081,88.63904438000293,75.67489779440432,0.7974337026487501,30.046383956650487,65.93132863767501,8.975362264466382,7555,3.3447177463390583,32.46882399808102,2702.2519002068616,111.89509372764807,61.74324777453495,112.18795017813837,89.40901527745031,winter,2.081060345963728,333.758368635783,415.53431146365733,6,4.19176452024508,4.012462026100949,39.23821009327213,44.91959869661967
2024-05-12,19.107223017939134,140.13937084663957,8.185581299899042,1.8638662614837451,28.584710380288435,32.42001386287948,4.458567115629258,9244,1.0847361752057356,32.16891604188282,9301.307362030926,129.25872775453374,282.012937557212,101.82750697235062,135.09518994068,summer,7.537201765621297,418.7446281104764,909.9533526019902,1,3.271149889999372,90.14468295383796,40.521512329927866,63.08174994074233
2024-05-13,142.84397521546666,140.72685985354917,59.13952006277507,1.3405141906811728,23.90482131401717,58.15188432278568,4.49878667260477,7846,3.0204126384952796,12.719156737653677,7260.621871186522,118.40027176566048,72.78515986116939,190.41353525781906,84.58588579752693,spring,2.5337939882933447,236.38662538499386,309.8427001132835,0,1.3771495181973643,55.742927926431975,12.55241812278759,86.11845005871464
2024-05-14,145.18848463043832,36.49981901374922,77.4335751453656,0.38640629658759024,21.393573405376895,88.92688176671557,11.14789798097405,3307,4.013293339404054,30.996696371778388,6496.936576165348,101.71807490706088,121.4751334428006,106.86486661478722,53.52151735255235,spring,8.95076559161845,422.1865132162347,469.07658137246557,6,4.83869977329543,86.84761512027696,81.36157259807193,82.40962367094798
2024-05-15,123.17562873630456,164.40846506873066,88.2927354923662,0.706421364484566,35.90000948715476,85.61716465479833,0.7221425396753017,2228,3.688203638717588,65.75730413572356,2798.571441537456,102.32209608982744,218.09745319967612,199.18891959474917,124.61796385522723,winter,5.739291361229823,235.444491645053,669.3984951738744,4,1.6077091619893569,83.44291199057423,3.576624301493525,108.64611402812638
2024-05-16,52.645927684271896,100.84037959165714,37.49776612801121,1.7714951564170704,25.572453554086543,23.022161505790816,13.543424927879808,8226,1.2744015318286672,32.75359223082694,1499.725295282355,110.93860385205025,92.46814860111908,195.1396861979106,130.20382702828687,summer,3.5077762301031212,122.17319557649353,282.3240706736005,0,4.991170129143602,83.3006215201086,52.82266077271569,53.43375211478979
2024-05-17,23.67409596089374,152.23319457723866,83.01944394384122,0.3751009768276904,24.37545632889193,31.537037101060598,12.783958115867723,6590,4.875889995680465,59.8820623733182,6116.184086571459,113.26826042094521,63.85397211056111,113.70209100363206,66.05936950433086,winter,8.3269374634942,321.6750604019165,784.1041502211399,3,4.980818465851316,69.8173860714905,66.18783880446912,72.06678888126677
2024-05-18,105.79262371170196,71.20793616489789,15.510015010744686,2.157775902312168,10.769261974193071,29.22101414181933,10.017070248396097,7919,2.519661405859727,60.53953028499605,6863.641149960032,105.03554629183357,132.78662229103745,153.75846256925658,103.73404968431812,winter,4.934067004133952,335.1609299579258,509.79683856277995,3,0.956052588733709,29.141513867604864,20.746943805887717,54.49158284943283
2024-05-19,71.62134912354418,163.28371655939208,85.41296771477923,1.338837012132141,20.237434828784693,70.81859369897069,8.898323551610764,6585,1.2156125168311758,32.394469382754025,2897.033044192194,112.243061140749,241.49289371379476,118.49202974671444,69.19554389957258,spring,9.116329137084755,473.816098248744,827.5245324867201,9,1.5637055809420009,33.616025774451984,90.58501920987956,105.5892784040169
2024-05-20,27.085352878269035,82.2722685974661,17.111422921538328,1.3053491278512903,21.405868563575712,77.24497308998616,13.384537472094783,7046,1.3108808935766656,47.91932082377134,6008.1058524291075,81.17662472070494,153.4196697463151,142.81551730301197,121.92344190441467,autumn,9.28014236729381,390.42453042498977,594.3170284676821,6,2.430220992423271,30.846921258268633,83.8549207024793,52.73232194083979
2024-05-21,79.32476741557782,21.734024236847738,42.74229260323489,1.5625379047168904,21.964683426907015,34.94579564174703,2.7799526929307166,5945,0.9420574648508622,15.722296136383518,8708.440624863162,101.4811431948422,213.24323047698482,106.14251292598327,77.15504551774856,autumn,1.6542015212840933,467.1090609977758,344.69961954026905,8,3.3205033557394548,2.0045999532564696,47.10837294839253,59.853664605684514
2024-05-22,14.814392956130575,164.8611162270822,80.7430597490576,2.096766221627843,27.40517107681997,55.40968850662803,1.1845374328624292,8927,4.115831487957204,16.220714844056587,8515.593509095179,93.94690380367383,194.90477430703416,122.39245877965895,81.621512256333,winter,0.023234061319302723,463.33888409720385,787.8094490842755,1,2.6402372450189966,58.256890921481116,41.11489323401387,80.10969910388118
2024-05-23,137.3048562910295,34.60586828578137,19.242155598133508,0.9999611781750439,26.008076401806353,78.849211960784,3.5926525486430716,8016,1.049137224448319,12.919459819702798,9346.196625276674,86.45872226215552,55.5546205063951,136.32727963988995,134.49708536401013,spring,9.839309401424023,341.82964410329686,401.71516467115487,0,4.847207345661284,69.88336704460329,23.656792521110003,58.39463192218165
2024-05-24,46.229197424002365,71.09018201446638,26.77888254710094,1.759437150885846,28.23715278380334,71.29610813363755,11.918674180502855,8758,1.063063657137861,44.86090560250657,4292.972286011924,84.97732564043875,297.1349967614267,143.86475002460548,97.63223522069043,summer,9.061375361274793,311.104826134579,592.6482410144342,1,3.619945821178457,85.38659935252035,72.99932246449636,82.74610397751492
2024-05-25,102.75311980955748,172.0099147281288,73.6139939973413,1.5011835171903194,32.94649784626385,57.95660438442938,0.5200540008972498,6086,4.327122266423769,35.56425865756582,3862.446152958268,110.15960828073338,60.35702220484694,197.74962582088932,116.97544512182478,autumn,0.5544523570384141,322.97638686543996,260.4266153255261,6,1.060224246914872,14.016543338273035,13.174379963196415,100.81159051877809
2024-05-26,53.639550652517535,172.09714351000898,73.40347097187707,0.814165021389669,34.3895721614828,61.3243383321141,8.742102526252344,8161,2.0507183800140183,42.881941399854405,7744.834053827278,106.18002735763059,291.9506844121213,180.78656456839812,90.23730507224676,summer,8.330342639410699,491.3323230708991,694.2933235296293,9,0.5254877510681916,54.418314897680176,68.02377538437831,119.1788419068451
2024-05-27,82.80952296489352,111.75006209972578,65.90902512410324,2.2208489686168633,31.543692286794833,55.5852382841396,14.93156274286965,2884,0.6388605693863261,41.26439143050327,4880.0116458730445,92.67920584981846,187.46604459109955,173.74099443119462,79.80068571937554,autumn,4.578049325592066,409.26707669878357,732.6862129730218,5,3.442006453546784,0.800814067378286,84.24569861184136,83.80144181887789
2024-05-28,86.53943910805916,121.09395394716788,70.9251022243745,2.0340798496959347,38.66571087864804,40.828391592317445,12.835441407563092,2809,0.733528847832849,31.012179465443815,1787.9379762500255,103.54750293862573,290.78975676626663,153.70413147419742,112.54780604246614,spring,2.5896160502497523,142.50636191695833,502.93936797822687,3,0.7922622009038149,9.509364771072947,22.84715759170237,113.48805256687027
2024-05-29,35.87962377357378,91.75128351653116,56.55882211802164,1.7144392197143785,10.546977480290849,59.55153950013113,7.821685335653842,4167,1.13976701016753,50.648404889408376,3545.2101760344976,104.61161575912041,78.68839985345886,183.99977606043433,65.48575740788213,winter,8.787465236769298,411.37136271255997,963.538224256859,0,3.9383842016787707,5.421174420599306,86.64274028987562,39.552514450944095
2024-05-30,145.7418478870382,66.91372347169033,28.92091059616051,2.156337976916756,15.873339570506383,68.22197114350635,0.9546136392996352,7352,1.460270065890603,55.51011285498344,4767.240569783402,89.75044902193079,172.6021297963783,133.9322835655711,87.2999835566863,summer,1.9666723239030726,168.21521955929035,899.3351371856547,0,1.5551833363016847,72.54780340154869,3.3323199439508455,86.9329279915314
2024-05-31,118.51859527055603,72.58632725918656,37.84111938287235,2.1947766622075453,10.226886249344263,81.13260411025654,12.470602715785647,7056,3.493157874072824,10.877695532660542,3632.647829286268,112.60465309408252,92.37602296651465,170.8899112773316,70.90370373859223,summer,9.47299999420067,278.9402196022503,766.3527325919958,4,1.6344663152780325,8.105956387760315,91.27873853865253,73.41597105263783
2024-06-01,141.5298518189865,127.60295297232615,22.251783096135437,1.8292348464445798,29.42424142463809,64.54039477854737,8.984677622658158,3437,1.207968260008227,22.4345379861327,3989.8501385258946,119.04596781930452,62.7437192556106,199.3783975378172,119.57949669407455,winter,2.056214876993411,184.1838688706137,770.9216595949941,0,0.05399196194755984,71.645298155879,11.836222785129802,91.64972473665276
2024-06-02,135.27582905987083,140.3799247100288,91.30280332669469,2.1251306552364455,36.94091646849961,73.27850759302106,1.7239949558935024,7468,1.034934760296824,52.794152085000206,3643.983155569517,119.57317704447595,204.3822787655779,131.46289089351987,144.42088383461078,summer,6.1368318772874355,375.83322621329194,401.921371953721,6,3.5050563354752033,24.962470441058336,64.57591779380326,120.63565312781202
2024-06-03,93.70599703355192,146.65264699613576,60.42222050278144,1.8041843618393523,17.304468897288977,31.20501444682011,1.407859272350343,6951,3.9412361366432562,33.19721035803005,1373.4925046477151,110.12349153517275,101.94585524042286,167.40175348839674,149.55109680158665,autumn,2.2308633452897486,450.9238944772143,725.4521848707592,0,0.5663487653234289,87.77129606969395,25.00824689139418,73.69386196053021
2024-06-04,139.06239290323634,146.33890284712862,43.080884592545786,1.7643237750486909,37.8110363438892,52.309023209385295,13.644402291548886,6276,3.519748777369615,49.74903681649649,6733.852307419983,105.58192912595071,196.92425457188648,184.43148641523823,95.02768104415907,winter,5.456686649686348,216.14475414667237,358.5650121884157,0,3.8644028873175906,81.31499883638142,83.65523911696138,110.39055297192746
2024-06-05,22.388950287268727,34.59297648779046,48.8905513461926,1.6228061698949237,11.808021708686825,20.653213387896532,10.038003944071177,9859,2.4589589965485628,30.817759584073507,6375.631783181224,83.05035715026975,78.0911204872464,191.58075833506723,75.25303896364444,autumn,6.839751299151413,132.80429648327504,315.2025791358577,1,2.459339109586034,95.78302174752766,51.23003609154665,31.64258758811831
2024-06-06,37.43760073868033,99.10724875241303,94.99191726312246,1.9312482709825747,38.03308080416543,37.26752051651361,12.439301989751334,8818,2.9718939716604678,33.445309139778225,6880.451486308126,94.39156494258029,132.99661785817568,171.79326909401018,94.28293703843241,autumn,1.9022793082013756,219.3972392299853,999.5743153620641,9,3.9213990747728458,88.37620154580318,13.524119124650136,64.33985123961246
2024-06-07,16.33182044747533,29.209401602663085,19.56838329602762,0.5647917421740695,20.54868061718903,70.85232005791033,13.18468350423401,5728,1.9039280914688832,19.520732421381094,2730.789064302647,84.6635723389085,245.4081395133118,128.36079234171362,134.7269409962724,spring,5.208857827006792,368.94474317287774,697.9007451785394,2,2.9196326959887067,93.33294191163472,57.099157132597846,41.94522382515623
2024-06-08,55.54624630685701,107.92462117179768,60.69183404159574,2.2260027461575356,13.042624853476497,89.42669659445544,8.576585280724833,3624,2.671251891059123,25.4938611799696,3660.8908745123676,128.19115804392368,159.2628804605469,132.62821515689464,70.60056785520399,autumn,4.69059744390119,231.50405102178,544.7902981257524,0,0.4121663600949538,85.87423965133077,40.78826101969831,56.6058416937934
2024-06-09,64.41482055652747,90.64488021974032,53.05942449402427,2.2052401138140336,24.57615277558977,26.942466971105112,7.761695276325619,6738,2.780026920422356,46.324705450455234,6576.5433425043,86.75400731128803,206.93635372433408,102.07580321239642,145.20956516529236,spring,0.7103742140334124,211.24486702152137,430.53161830716107,8,3.8282616835259153,69.33819006148553,66.14478166131012,91.79226410170004
2024-06-10,47.988864448345424,162.03266924132797,63.088152366291546,0.26726875097948605,17.70329703161524,48.10460211029017,6.456411154814853,5232,2.2425677203014316,35.98978667890998,6396.648116139292,87.5887704925551,211.8644851863865,176.088597767151,84.1865768798151,summer,8.183078176753028,173.77407623370598,683.1363549297819,9,0.3489974244737487,17.025915212543595,88.19032847634595,84.07859258851725
2024-06-11,126.0232512812701,76.14640200833259,6.720467462979848,2.099378526298954,18.546187058857683,76.00496780894116,4.754198816866789,6793,4.5795749480247325,56.45816097667571,5556.9727841884105,124.4788309165246,260.9387609968234,104.27396060619513,148.5803659450305,summer,3.3568240064284174,299.0065707497734,239.6748065760689,7,2.3935086028466612,27.170751885409295,40.938913118341844,96.96161504554225
2024-06-12,59.9454657371025,38.73072262841694,87.85177134969439,0.49640069518892393,19.218698947788596,34.28249442402292,6.518939412880677,5523,0.5722783924145276,61.15509729630057,4153.719250091777,127.19641417382289,131.23069860166032,186.46523546027458,133.86088875339624,spring,5.745821975518796,210.37953126287505,275.7447924038361,4,0.8617460707248165,21.272696613027307,28.988067953385965,53.248368447029165
2024-06-13,49.330831356233304,42.87866912845374,93.55123683594317,0.9707733647960264,34.0907769349799,58.85594645116004,11.608194835952347,6571,4.0197706839106075,42.498785093005594,9216.379042972208,118.2914519617455,221.82389064562938,111.86606144745389,130.85705341473903,autumn,5.147842349331344,392.40413965579324,226.28535819231706,1,3.7616758898894247,60.35857876582056,1.4515094527608796,77.23486367161597
2024-06-14,85.97745164215479,141.84170107479557,58.68765244097485,1.9100689894706977,26.174838300257633,71.31499072207723,9.028851465226973,3224,1.0597227405859595,55.49603752336355,4057.932180689594,80.27024618363349,290.4039517615414,117.18765121359243,81.79046737732835,winter,5.132605045704422,130.64896079688108,599.3358666101294,4,4.557956139030633,50.361993797360135,57.483903785987486,117.80985796350888
2024-06-15,29.72939149646677,118.91489013060178,71.18182826830477,0.5697477609111088,19.33923097468011,63.118981518212536,13.38784934932269,9389,4.088963122417398,28.414270791674202,5100.572407935264,80.06731354782818,232.560833589467,147.65264708322374,50.87772119479295,winter,1.0722239420848745,365.613213244527,680.4853033497461,5,2.770630816791371,86.70799971584236,40.227476743143356,84.43241139938497
2024-06-16,122.30757730556556,36.17962817964644,92.6374412118431,2.081324155473843,28.31001349932755,33.16173142307913,6.650700215687816,7091,3.2716036205452452,34.898272924004694,7103.024478587879,98.90503848937254,172.46761917943613,173.78804151687422,88.21329088259878,spring,4.234820092493328,195.02400582710794,249.98380908625668,0,2.6357364714959024,95.26728664990756,37.464921901482874,79.99490920150771
2024-06-17,20.437090115167916,33.45708897839959,72.18767025977287,2.1139086093028063,31.484520226695807,44.87691980800176,9.106343680781311,9662,4.294751409213811,52.76666057300986,5887.192877800877,87.16976850054462,207.6793611229823,113.90022051990778,80.18093696626937,summer,4.523667592065702,295.71170442064124,776.9795739991332,3,3.8198159816280897,40.485988961814435,18.29353212842125,43.22254189012047
2024-06-18,148.16417112407242,132.1550610334592,19.49120907685483,1.367175787649923,18.17872002200601,74.8654249139778,9.46961329637983,7361,0.9388144653840386,33.17271956902184,4121.97378727947,80.91930710757987,234.92072444077704,144.00710750664985,53.73969904087973,summer,7.336428403644485,214.43596881250426,384.3160572116515,8,0.025394064878636047,50.635055328081236,43.00553451912743,110.99754140508725
2024-06-19,118.11426770153204,31.642081018270964,59.74739421584725,0.21468750494871724,22.406473045760546,58.79585598924116,8.875457434594884,2948,3.015412853448983,45.31029610953933,4920.8031141085885,103.20333447022523,203.06894142346812,148.28512744101047,100.53652565059296,winter,8.400188319206984,389.10747040431824,748.1611630158928,1,4.588793213175803,97.15163568041392,98.44419535833683,73.26177181006075
2024-06-20,37.82019541478414,151.497609486457,62.63792940637131,0.8601877063022993,13.656582800108428,20.366072948003893,10.539506596282745,8094,2.754895461179887,21.12236674495069,8150.327360681555,127.15309487034858,54.16895337245979,121.22856416685913,90.30313112827366,spring,5.449822781000179,478.1228161006547,985.5177120281965,4,0.9872440854556586,27.623894162314354,29.775415367224433,69.75331037005404
2024-06-21,10.773096397304336,132.9987563450394,45.29241377372667,1.618931912264207,15.43448048604041,73.26935320196657,3.561502025622094,7318,3.677869323335114,45.98627889822988,3503.162399379512,96.19097874512157,98.69337442180645,111.55583766806318,113.45564677415248,winter,0.8678295406499048,466.8307117879253,752.8846960430809,0,4.920594419131186,79.23907753588136,59.97044134081002,55.43674598007597
